text,likes,comments,shares,time_posted,post_url,text_length,n_words,n_exclamation,n_question,n_emoji_token,n_hashtag
"Trận chiến khốc liệt nhất lịch sử loài mèo! Sợ quá cơ!
Cre: Liêu Ngọc Linh
#Ki",1502,206,113,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0fmCzQasG7ZvApLpMDS1Enk6MfzXRAGw2MMpAhUdRRVmtE27AjH6cKcwZoiQhqopkl,78.0,17.0,2.0,0.0,0.0,1.0
"Hóa ra từ trước đến nay bao nhiêu thư tình của các em gái gửi đều bị 2 con mặt chó này nó đọc xong nó nuốt hết, làm m vẫn ế đến tận bây h, chắc muốn m ở vậy nuôi chúng nó đến già -_-
Cre: Tiến Tây
#Ki",579,39,10,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02m7N26wR3FgUQDndiXXCdYDEEYMaMcJxLkNu6vqxpQH6yfm6VQbc5ucr1dxYvXkaTl,200.0,51.0,0.0,0.0,0.0,1.0
"Các mày thấy tao có cuteee hônggggg <3 😍🥰😘
Cre: Nguyễn Thành Phước
#Ki",2487,104,39,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02aKG8V3X6ueXqGjXY9C38sZURsEN8UGbJcyaMYGdqpyS1h7ibb3yz8AuteynfL4Ztl,70.0,14.0,0.0,0.0,0.0,1.0
"Chán cái bọn này ghê! Ngáo hết chỗ nói!
Cre: timopets
#Ki",947,99,57,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0NLgnkXwjkW2TxfyjXAjoJpKra2KwYiju3PkLTy5GCZP2i856QVaNXug7neoaSe86l,57.0,12.0,2.0,0.0,0.0,1.0
"Tao nhìn mà tao tức á, tao tức mà tao chẳng dám làm gì nó luôn á!
Cre: Onegotethon
#Ki",1653,71,29,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0CgYkM3ug9JKmGznrRysUMwSmmg5bJj7EZvVRuYj9oPtePK7rMYs5wGigRoPvVrJfl,86.0,20.0,1.0,0.0,0.0,1.0
"Nhạc sĩ Only C đã thẳng thắn bình luận đáp trả ý kiến của những cư dân mạng cho rằng ""ngưu tầm ngưu mã tầm mã, test maithuy luôn anh này gấp"":",5703,593,62,,https://www.facebook.com/hhsb.vn/posts/pfbid0UAam9b6S8JzSiGesNtopDUFF3QcThB81Fy8XY5Hcaz9JcazTtvv5cPnZjQBm9eG8l,142.0,32.0,0.0,0.0,0.0,0.0
Kim Jisoo xuất hiện tại show DIOR Cruise 2027,7525,143,43,,https://www.facebook.com/hhsb.vn/posts/pfbid0gbb4RbrXDkmGmSZuZ1B7XCK4TEjwqixtJgyzCeyS69fzBdGHJyr2iPrZGNqfXHXfl,45.0,9.0,0.0,0.0,0.0,0.0
Trương Tri Trúc Diễm tham dự buổi casting trực tiếp của Victoria's Secret tại Mỹ,3696,102,11,,https://www.facebook.com/hhsb.vn/posts/pfbid04Uig2ntXPxZ9h1tMT2T5aWGkmn6FpVPMYth35MWDzoHmLX2i3YqXPq6CVQWDtVYUl,80.0,15.0,0.0,0.0,0.0,0.0
"Thích cà khia nhưng ngại va chạm thì phải làm sao?
#Cre: Xàm TV
#Ki",1098,104,71,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0wGfMBks6Af6hMu5YDsWBqYsXD8EcB8gDcJxPVv7N5zGmiuJNeJ9veGiSSaaByVhbl,67.0,15.0,0.0,1.0,0.0,2.0
"Đây là áo đôi! Mặc vào sẽ được người ta gọi là có đôi
Cre: Hội Khẩu Nghiệp
#Ki",2656,140,64,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0seDPxT8V3FbbjQovr4t6MAWnYNGigzy9X9kJLBuP8APWCGNUGK41tGqtEjB1mqrbl,78.0,19.0,1.0,0.0,0.0,1.0
"Không phải tại tao, tại qua dưa hấu :((
Cre: Tuấn Phạm
#Ki",859,26,39,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02zk3Z3VLSVBe1qW1XeqSz3rNG37cSG2dW4j7aYCXQfoRDEJH27QpLRJtXcwxLdpJil,58.0,13.0,0.0,0.0,0.0,1.0
IU tiết lộ vì những phân cảnh tình cảm với Byeon Woo Seok trong Perfect Crown tập 10 khiến cô ngại không xem cùng gia đình,2107,45,6,,https://www.facebook.com/hhsb.vn/posts/pfbid02QJGFxrL5z4YBqAF8RpSrbg4d4XzgaoXPDM4DCmAhN7JSh4fZCJAiHjcL2DbnY7V8l,122.0,26.0,0.0,0.0,0.0,0.0
"Đánh bại U17 UAE để đứng đầu bảng C giải U17 châu Á 2026 tại Saudi Arabia, U17 Việt Nam vào tứ kết giải U17 châu Á 2026, đồng thời toàn đội cũng chính thức giành được vé dự vòng chung kết World Cup U17 năm nay, diễn ra ở Qatar.

Sau trận đấu, Liên đoàn Bóng đá Việt Nam (VFF) công bố mức thưởng lên đến 1 tỷ đồng dành cho đội tuyển U17 Việt Nam. Đây là mức thưởng rất lớn đối với một đội bóng trẻ, ở lứa tuổi 17.

Lần đầu tiên trong lịch sử bóng đá Việt Nam, đội tuyển U17 của nước ta giành được quyền tham dự World Cup.

Theo: Dân Trí",3771,37,15,,https://www.facebook.com/hhsb.vn/posts/pfbid0aR3vgF4RPBLqxnfgc4NwvZ7raEAa8FEBfTMtgT9M5BV3pq3vdVLoD8sAj9sBx4WTl,535.0,119.0,0.0,0.0,0.0,0.0
"Khán giả tò mò liệu KARINA có từ chối lời bày tỏ của FAKER không ~~ 

Fan: Giờ thì tôi không biết nên ghen với ai luôn 🥲",1720,53,17,,https://www.facebook.com/hhsb.vn/posts/pfbid02W8AEMuUnMq4EWsLHPZukJkPZhCd5SiqPLK2KP1qGAAT5T8KBaBZ4d99VX1Jdixe7l,120.0,28.0,0.0,0.0,0.0,0.0
"Nuôi mèo mà nhiều khi cảm giác như đang ở một mình! Nó bỏ rơi tau!
Cre: Sưu tầm 
#Ki",1030,31,16,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02mn8gS7z8fNQHj9KG5Ppavf85WeqfbEhRvM326XjMbfLSmXa1DpG3EdmB9euqtUnpl,84.0,20.0,2.0,0.0,0.0,1.0
"Cần các anh em đang có vợ hoặc người yêu học hỏi theo nha =))
Cre: Cute World
#Ki",741,49,70,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0QXUkkbYykPVXUi8hmqDEzwaffe3n2hyBzjfSZPF2a7gTiugzUdNB388wxxUsLMyol,81.0,19.0,0.0,0.0,0.0,1.0
"Sáng ra H đã phải tâm niệm thế này rồi! H ơi!
#Cre: SML Channel 
#Ki",2299,1152,144,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0SuXAcmY7D4TWHZz5RDzqiALgSmLVRiPfAB2APSSvqJmFiZYF6UQ6LQxHvQNcSDsvl,68.0,16.0,2.0,0.0,0.0,2.0
"Giới giải trí Thái Lan trở nên ""nóng rực"" trong ngày 13/5 sau khi 50 nghệ sĩ, KOL 'like' 2 bài đăng của vợ chồng Mind Lapassalan Jiravechsoontornkul và bị công chúng lên án dữ dội.

Trên IG của vợ mình vào tối 12/5, thiếu gia Pi Scott đã phủ nhận những hành vi mà em trai đã cáo buộc. Trong khi  đó, nữ diễn viên Mind lại đăng giấy tờ nhà nhằm bác bỏ chuyện lập mưu chiếm nhà của em chồng. 

Tuy nhiên, sự việc ngày càng leo thang sau khi cậu em trai Psi Scott đăng đoạn ghi âm tiết lộ chuyện động trời đã làm mình hồi nhỏ. Và 50 nghệ sĩ / KOL đã bị chỉ trích vì cho rằng ""ngầm ủng hộ những chuyện đáng xấu hổ"" kia. 

Trong số đó phải kể đến các ngôi sao như Kimmy Kimberley, Mario Maurer, Baifern Pimchanok cho đến Tay Tawan, Off Jumpol... 

Tối 13/5, Tay Tawan lên tiếng xin lỗi công khai. Nam diễn viên khẳng định ""chỉ nhằm ủng hộ một người bạn đang bị chỉ trích một cách không phù hợp, bằng những lời lẽ gay gắt, phản ứng thái quá và những tuyên bố không dựa trên sự thật.

Và với tư cách là bạn của Mind, tôi cũng muốn gửi lời động viên và sức mạnh để cậu ấy đối mặt với tình huống này một cách tỉnh táo và vượt qua khoảng thời gian khó khăn này.

Cuối cùng, tôi chân thành xin lỗi nếu lượt thích của tôi gây ra bất kỳ sự hiểu lầm nào rằng tôi ủng hộ baoluc gia đình""

Zee Pruk cũng cho biết, ""Khi tôi thích các bài đăng trên Instagram, tôi thường thích bài đăng của những người tôi theo dõi mỗi khi chúng xuất hiện trên bảng tin đề xuất của tôi"". 

Nữ rapper Thái Lan MILLI cũng có lời xin lỗi vì hành động like bài viết gây hiểu lầm là sự ủng hộ cho chuyện nhà chồng của diễn viên Mind Lapassalan

Hiện tại, hầu hết các nghệ sĩ đều đã ""bỏ thích"" hai bài đăng nói trên nhưng danh sách vẫn được fan chụp lại và tổng hợp. Xem thêm ở phần bình luận.",6321,803,294,,https://www.facebook.com/hhsb.vn/posts/pfbid02a8ZQQRCHmaPWoVRXLbBFoVDumRefmLNeewBZYSvwa2kbPRcQFAxVoJGUkE8vFoZxl,1752.0,374.0,0.0,0.0,0.0,0.0
"❌ Giấu nghề cho đỡ bị cạnh tranh thay thế
✅ Khoai Lang Thang, dù không được hỏi hay nhờ chỉ giúp nhưng vẫn nhiệt tình ""comment dạo"" góp ý cho một bạn trẻ mới bắt đầu làm nội dung vlog du lịch",11515,181,254,,https://www.facebook.com/hhsb.vn/posts/pfbid02BdAsjvrAy8E87NbUjrigM5eYKJqfY2kAC1g6EqwyXuWsjMMjXspcfffnbPPhd6Lwl,191.0,43.0,0.0,0.0,0.0,0.0
"SÂN KHẤU HOÀNH TRÁNG CỠ NÀY THÌ TRÓI QUANG HÙNG MASTERD VÀO TIM MUZIK LẠI QUÁ DỄ VỚI OSUNFEST! NÓ MỸ VỊ NHÂN GIAN MÀ NÓ CHUẨN 5 SAO MICHELIN GÌ ĐÂU   💅

Dưới đây tổng hợp các màn khều mạnh cho sự xuất hiện lần này của SOOBIN, HIEUTHUHAI, CHI PU, QUANG HÙNG MASTERD, RHYDER, PHÙNG KHÁNH LINH, PHÁP KIỀU, UPRIZE 👇Mong tongtai OCB thấy và note!",2627,152,140,,https://www.facebook.com/reel/4485849105033140/,341.0,68.0,2.0,0.0,0.0,0.0
"Nhìn em ngủ để thấy đời thật bình yên! Chúc các Sen buổi tối an yên nhé!
Cre: Tiktok
#Ki",500,26,16,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0VgVksW1ud5FWEyVZt8K768vrDcsF4utnEzMb2nckFycLgSh28LeCaANCyBKeGz2ml,88.0,20.0,2.0,0.0,0.0,1.0
"Hôm nay Crush cười với tao! Ối làng nước ơi! Ối chúng mày ơi!
Nó vã lắm rồi Sen ơi!
Cre: Crush+
#Ki",1083,155,50,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0DPcNr23qNVwPDnzstVQQfdeuRkb7PWb5suQbKhoYAiraCgp1gPatcA6zN3yZLX4cl,99.0,23.0,4.0,0.0,0.0,1.0
"Nhìn nhé! Tau chỉ làm làm một lần duy nhất thôi!
Cre: Sưu tầm
#Ki",822,59,46,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid021zLpVeEJfLgnufAR52KHL5gGCMNPgYcTSkjpAZNmoguD89drD2pbMJiN3TXmuzGkl,65.0,15.0,2.0,0.0,0.0,1.0
"(PLO)- Tổng Bí thư, Chủ tịch nước Tô Lâm nhấn mạnh, chính sách nhà ở trong giai đoạn mới phải được thiết kế với tư duy mới, tầm nhìn mới, đảm bảo mọi người đều có chỗ ở.

#plo #baophapluattp #baophapluattphcm",287,1,13,,https://www.facebook.com/phapluattp.vn/posts/pfbid02G5fsQQfcab9TfYUU6e3igqBLgKNAGdG67N75FoCqtxgyEK9QWJo6vRcaZK2XXkaKl,208.0,41.0,0.0,0.0,0.0,3.0
‼ Lâm Đồng tạm dừng lưu thông qua đèo Gia Bắc để khắc phục sạt lở,73,1,0,,https://www.facebook.com/phapluattp.vn/posts/pfbid0281ht5ydLWm7BnpugjGWjUoF9RgLZ9EZG2S4B7VKgoFmhJPxbhxtWysmxhfYgGuhQl,65.0,16.0,0.0,0.0,0.0,0.0
Triệt phá đường dây buôn lậu vàng hàng chục tỉ từ Campuchia về TP.HCM,267,1,8,,https://www.facebook.com/phapluattp.vn/posts/pfbid02FibNXJ17QPqEwGVPZKYmEQNbMfNvrtfJwUzFQm2TjS2PGvyn9THb4cxGB8vVSxm9l,69.0,14.0,0.0,0.0,0.0,0.0
"(PLO)- Kết quả khảo sát mức độ hạnh phúc của người dân tại phường Thủ Đức, TP.HCM cho thấy đời sống đô thị đang ghi nhận nhiều tín hiệu tích cực, dù vẫn còn không ít áp lực cần tiếp tục giải quyết.

#plo #baophapluattp #baophapluattphcm",77,1,1,,https://www.facebook.com/phapluattp.vn/posts/pfbid02VCRp2C9fbotrYjoGKxiHKs8uXqPZpWWUWTyWJJZZSjjJ8kc2gW7hbKWyN4RbPCpAl,236.0,46.0,0.0,0.0,0.0,3.0
"(PLO)- Công an tỉnh Đắk Lắk khởi tố người đàn ông mạo danh cán bộ Sở Tài nguyên và Môi trường để điều tra tội l.ừ.a đ.ả.o chiếm đoạt tài sản.

#plo #baophapluattp #baophapluattphcm",103,1,7,,https://www.facebook.com/phapluattp.vn/posts/pfbid027RrHR9fCiroEKZRWRctFduwLPvA2dZK5sUuoa8qY5eJebRunrr9ubDhMeMGTUCCsl,180.0,34.0,0.0,0.0,0.0,3.0
"(PLO)- Bộ Công an bãi bỏ nhiều thủ tục hành chính trong lĩnh vực căn cước, định danh điện tử, trong đó có thủ tục thu thập thông tin sinh trắc học ADN và giọng nói của công dân.

#plo #baophapluattp #baophapluattphcm",125,1,3,,https://www.facebook.com/phapluattp.vn/posts/pfbid02t5sr1cxFw6hJKQtymu71Mb3oz9nTivcRocVmSjPyTpLdDpEfPN5PW9xJ5gk9PBLxl,216.0,42.0,0.0,0.0,0.0,3.0
"Vợ iem hiền lắm, không bao giờ mắng iem câu nào đâu!
#Ki",1536,187,146,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid0XWKcF7zd48iaZeYFudh5Dwj74kfJWD1hugZDfxmjs6ZffzoBhXMuRyQ53hndDhAil,56.0,13.0,1.0,0.0,0.0,1.0
"Buổi sáng đi làm thấy trời mưa và đây là tâm trạng của #Ki, tao có được ở nhà ngủ không đi làm không các Sen???
Cre: Sưu tầm (nếu Sen nào biết nguồn thì báo cho mình biết để thêm na)",1907,113,45,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid022PiMrFPBAxjBNdWdJU3HbseQPQvAYUT4ku3M5K2WnySf1YP2AZ3QynBE2Q7mbccEl,182.0,42.0,0.0,3.0,0.0,1.0
"(PLO)- Người phụ nữ do không kiềm chế được bình tĩnh đã chửi nam tài xế ô tô với những lời lẽ nặng nề và dùng tay, chân t.ấ.n c.ô.n.g ông. Hiện Công an phường Yên Hòa, Hà Nội đang lập hồ sơ xử lý vụ việc.

#plo #baophapluattp #baophapluattphcm",173,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid0AkVsb7Yudnrag2kvRRdQ57B6jfcizAH6kgo6hLgCCubH7Bf5RtYYgejjDjVWfqAxl,243.0,50.0,0.0,0.0,0.0,3.0
"(PLO)- Công an đã triệt phá đường dây buôn lậu hơn 50 tấn caffeine xuyên quốc gia để sản xuất m.a t.ú.y. Theo điều tra ban đầu, đường dây buôn lậu này có sự tham gia của một cựu Trưởng khoa Dược, Bệnh viện Y học cổ truyền Trung ương.

#plo #baophapluattp #baophapluattphcm",133,1,13,,https://www.facebook.com/phapluattp.vn/posts/pfbid02FtK7bLB42XooksDxvaYBAMUQGgyzUhKT6xEuHa8gqGahdRgz1mswDNxbWB9oCwtJl,272.0,53.0,0.0,0.0,0.0,3.0
"(PLO)- Công an TP Hà Nội vừa triệt phá thành công đường dây buôn lậu vàng quy mô lớn từ Hồng Kông (Trung Quốc) vào Việt Nam. Các đối tượng đã giao dịch trót lọt khoảng 300 kg vàng, tương đương gần 8.000 lượng vàng.

#plo #baophapluattp #baophapluattphcm",111,1,3,,https://www.facebook.com/phapluattp.vn/posts/pfbid0J3UBC3e3DFHaLRhWmi4SPAxSNMEPQGP27jSC7RixyxQNzK7cz7foX7CMdKJdg1vzl,253.0,48.0,0.0,0.0,0.0,3.0
"[GÓC HỎI HAN]
Các sen khi chăm các boss thì cần những sản phẩm nào? 
Và hiện nay các sen đang quan tâm đến đồ nào cho các Boss nhỉ?

Comment dưới để cùng trao đổi nhé cả nhà!",307,9,0,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02gT4w6a5wNrHx6ZBJawwSpD9Q3pMLwWVDAAhnm3GXY2m4QoY3x1ezgsPvmSDf1nA2l,174.0,39.0,1.0,2.0,0.0,0.0
"Nghiệp tụ vành môi là có thật 🤣🤣🤣
Nguồn: Sưu tầm (Nếu ai biết nguồn xin thông báo cho ad để chúng mình thêm nguồn nhé, cảm ơn các Sen).
#Ki",1854,73,36,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02c8sK6FzGUzL5bFkTSwj85Ky918HBBxmXcqoaTnUGLW5N6s4Ge16WumWvCmGNNTayl,139.0,31.0,0.0,0.0,0.0,1.0
"Nhìn mặt em ngâu thế thôi chứ vẫn yêu em lắm nhé!
Fan nhà mẹt xệ điểm danh nà!
#Ki",1173,73,102,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid034EX8mEcbgdYpni2ppvz2BEma61xT1q95HB4kqqRcynsf4XEDVbGpbPeNAv5ELgDfl,82.0,20.0,2.0,0.0,0.0,1.0
"Sơn Tùng M-TP và chữ cái thứ 3: W
Liệu rằng CMW hay WMC?",5933,394,30,,https://www.facebook.com/hhsb.vn/posts/pfbid0rRt9zhSXL7fdSWSvGPaYzi5MYpMDkJ3URt8wnf2AGUxStupj3KYWSajKoSZY4jNFl,56.0,14.0,0.0,1.0,0.0,0.0
Diện mạo hiện tại của Nichkhun của 2PM trong lần xuất hiện gần đây ở video 'Ba thành viên 2PM sống chung với nhau! Câu chuyện về cuộc sống ký túc xá ồn ào',8074,1075,112,,https://www.facebook.com/hhsb.vn/posts/pfbid0YXQQLmJhJV7yxsFZohdaSTs4ry9GHBAAZ9c5ewuCaNRLvkba8QBbAH2CiJDqMVKvl,155.0,34.0,1.0,0.0,0.0,0.0
"❌ Nhà hàng, quán cà phê, sân khấu
✅ Đen Vâu đón sinh nhật cùng những fan ruột ở công viên

Khoảnh khắc gần gũi, hạnh phúc của nam nghệ sĩ với những người hâm mộ đang viral trên MXH",1693,31,9,,https://www.facebook.com/hhsb.vn/posts/pfbid02keAonUVA63GwNTzW7jFVTvAhaYevUUFddH8AfTCGLAUcJatmQzFGnUgaERMGMnJsl,180.0,40.0,0.0,0.0,0.0,0.0
"Các Sen hiểu ý ad chứ? Thâm sâu đi nà!
Nguồn: Hội những con vật dễ thương nhất quả đất
#Ki",1184,80,11,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02WqstbKngzmcphL6sAGUXBqoxKQwPuZ1c6R5hh8jaccGAcpjakUvQQ599SCYPcV2cl,90.0,21.0,1.0,1.0,0.0,1.0
"Đây là cách làm Mẹ tiêu biểu của Boss nhà tao!
Mèo con số khộ!
#Ki
#Nguồn: Tiktok",659,103,26,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02PFS7jxwct8Kg7v8QV214p5UDeZysg1BdEtb5ybvnPUx8e4w4PtzSBAgo7oZFuyyRl,81.0,18.0,2.0,0.0,0.0,2.0
"Khổ thân Linh :((

Nguồn Hợp Tác Xã nuôi Lợn",2983,930,82,,https://www.facebook.com/hoiyeuchomeo.tv/posts/pfbid02pUrDKiPd2twMUoJ1fKDhTdtHg9h5K5K2VsYqcqMtv6QiLTijUaKwwRTsk5z1TsUDl,44.0,10.0,0.0,0.0,0.0,0.0
"Ngắm không gian bình dị nơi Chủ tịch Hồ Chí Minh từng sống, học tập tại Huế",217,1,2,,https://www.facebook.com/phapluattp.vn/posts/pfbid0p2kQJVueayEVMcDsaE7CpepT9ayRnSSNmVTCD8L5M8zjpfTKhrpFGV1HKP2nL3RPl,75.0,17.0,0.0,0.0,0.0,0.0
"(PLO)- Công an TP.HCM vừa bắt tạm giam Trần Quang Vũ, Giám đốc Công ty CP Tư vấn Đầu tư Thương mại Cửu Long về hành vi l.ừ.a đ.ả.o chiếm đoạt số tiền khoảng 22 tỉ đồng thông qua việc làm giả giấy phép xây dựng.

#plo #baophapluattp #baophapluattphcm",145,1,7,,https://www.facebook.com/phapluattp.vn/posts/pfbid0Q4WDCY8eSeHDRFEPqwwjXTu8eZTgJrGgJyXfEgkbApeJ71i6q94jMA1wLMU1Ndrul,249.0,49.0,0.0,0.0,0.0,3.0
"(PLO)- Ngành Thuế đặt mục tiêu 100% vụ việc có dấu hiệu hình sự rõ ràng được củng cố hồ sơ, chuyển tin báo, hồ sơ kiến nghị điều tra, khởi tố sang cơ quan công an.

#plo #baophapluattp #baophapluattphcm",81,1,4,,https://www.facebook.com/phapluattp.vn/posts/pfbid02dvWRwMbHffufzGWwWhVzFJwCiDfYhKgj2RZ6rWV4icR1cBZN9te5iXgvzxQkc8gbl,202.0,40.0,0.0,0.0,0.0,3.0
"Mới đây nhất, cộng đồng mạng xứ Chùa Vàng lại được phen rúng động khi thiếu gia Thái Lan Psi Scott đăng tải đoạn ghi âm giữa Sine và Pi - anh trai ruột - chồng của nữ diễn viên Thái Lan Mild Lapassalan, thứ mà Psi từng tuyên bố là bằng chứng cho thấy người anh trai đã thú nhận mọi chuyện.

Trong đoạn ghi âm, Psi chất vấn anh trai của mình “Anh vào phòng em và bắt em ""dùng 👄"" với anh. Em chỉ muốn dành thời gian với anh, và anh đã lợi dụng em. Anh đừng nói hồi đó anh còn nhỏ dại không biết gì. Lúc đó em 🔟 thì anh hơn em 6 tuổi là cũng đã 16,17 rồi. Anh biết anh làm điều không đúng, em mới là người còn nhỏ không biết gì nên mới phải chịu hậu quả tâm lý cho tới bây giờ nè"".

Trước đó, sau khi bị em trai tố trên MXH, thiếu gia Pi Sunith Scott - đã lên tiếng phủ nhận mọi cáo buộc. 

Pi cho biết điều này hoàn toàn không phải là sự thật và chưa từng xảy ra. Anh khẳng định sẽ không bao giờ làm chuyện đó, chưa bao giờ có suy nghĩ hay ý định làm như vậy với bất kỳ ai, đặc biệt là với chính em trai của mình.

Pi cho là ngày xưa còn nhỏ nên nghịch ngợm với em trai và nảy sinh hiểu lầm. Pi khẳng định gia đình không mặc kệ Psi nhưng em trai lại chặn mọi liên hệ khiến người nhà khó lòng quan tâm.",4991,335,190,,https://www.facebook.com/hhsb.vn/posts/pfbid0Z9SfEQjDpmTT8ngwcWCVsR3WYXpGmdBShcLjFgwzgBEPuZNBAcx9bma9XRc1grNxl,1199.0,273.0,0.0,0.0,0.0,0.0
"VIB bất ngờ “đánh úp” giữa tâm bão với hai icon cực lạ!? 
Liệu tin đồn về con số 7 và ngân hàng Việt Nam có thành sự thật? 👀🤔",2121,184,18,,https://www.facebook.com/hhsb.vn/posts/pfbid02Mn2nPUjru4BWH3usXvHCTnD4Zyt7kVMJ8SBPX5UfDXdPoNkPM6fJSGuN165HAhdcl,125.0,30.0,1.0,2.0,0.0,0.0
"Noo Phước Thịnh mới đây lên tiếng bức xúc và cảnh báo khán giả về 1 video sử dụng A.I (trí tuệ nhân tạo) để tạo ra hình ảnh, giọng nói của anh đi cùng với phát ngôn sai sự thật nói về Miu Lê. 

Sau khi sự việc của Miu Lê được công khai thông báo rộng khắp, nhiều cá nhân tổ chức đã tạo dựng hình ảnh A.I với nhiều mục đích quảng cáo bán hàng online, tạo tin giả... gây bức xúc. Trang Thông Tin Chính Phủ cũng đã lên tiếng cảnh báo về vấn nạn này.",2140,55,8,,https://www.facebook.com/hhsb.vn/posts/pfbid0hbaWhDcrBrAfWyQyxGTeZ8pFYZx4kc1PP7dFw3TM4W5TaxPQBhTSL6pTQHwD9dJ4l,446.0,100.0,0.0,0.0,0.0,0.0
